1: (('white', 'dis_0'), 'forward', ('white', 'dis_0'), -1.0, False)
1235: (('yellow', 'dis_3'), 'backward', ('white', 'dis_4'), -15.0, False)
1236: (('yellow', 'dis_3'), 'backward', ('yellow', 'dis_0'), -1.0, False)
1237: (('yellow', 'dis_3'), 'backward', ('yellow', 'dis_1'), -2.0, False)
1238: (('yellow', 'dis_3'), 'backward', ('yellow', 'dis_2'), -3.0, False)
1239: (('yellow', 'dis_3'), 'backward', ('yellow', 'dis_3'), -4.0, False)
1240: (('yellow', 'dis_3'), 'backward', ('yellow', 'dis_4'), -5.0, False)
1241: (('yellow', 'dis_3'), 'backward', ('blue', 'dis_0'), 29.0, False)
1242: (('yellow', 'dis_3'), 'backward', ('blue', 'dis_1'), 28.0, False)
1243: (('yellow', 'dis_3'), 'backward', ('blue', 'dis_2'), 27.0, False)
1244: (('yellow', 'dis_3'), 'backward', ('blue', 'dis_3'), 26.0, False)
1245: (('yellow', 'dis_3'), 'backward', ('blue', 'dis_4'), 25.0, False)
1246: (('yellow', 'dis_3'), 'backward', ('red', 'dis_0'), 39.0, False)
1247: (('yellow', 'dis_3'), 'backward', ('red', 'dis_1'), 38.0, False)
1248: (('yellow', 'dis_3'), 'backward', ('red', 'dis_2'), 37.0, False)
1249: (('yellow', 'dis_3'), 'backward', ('red', 'dis_3'), 36.0, False)
1250: (('yellow', 'dis_3'), 'backward', ('red', 'dis_4'), 135.0, True)
1251: (('yellow', 'dis_3'), 'backward', ('black', 'dis_0'), 49.0, False)
1252: (('yellow', 'dis_3'), 'backward', ('black', 'dis_1'), 48.0, False)
1253: (('yellow', 'dis_3'), 'backward', ('black', 'dis_2'), 47.0, False)
1254: (('yellow', 'dis_3'), 'backward', ('black', 'dis_3'), 46.0, False)
1255: (('yellow', 'dis_3'), 'backward', ('black', 'dis_4'), 45.0, False)
1256: (('yellow', 'dis_3'), 'backward', ('brown', 'dis_0'), 99.0, False)
1257: (('yellow', 'dis_3'), 'backward', ('brown', 'dis_1'), 98.0, False)
1258: (('yellow', 'dis_3'), 'backward', ('brown', 'dis_2'), 97.0, False)
1259: (('yellow', 'dis_3'), 'backward', ('brown', 'dis_3'), 96.0, False)
1260: (('yellow', 'dis_3'), 'backward', ('brown', 'dis_4'), 95.0, False)
1261: (('yellow', 'dis_3'), 'right', ('white', 'dis_0'), -11.0, False)
1262: (('yellow', 'dis_3'), 'right', ('white', 'dis_1'), -12.0, False)
1263: (('yellow', 'dis_3'), 'right', ('white', 'dis_2'), -13.0, False)
1264: (('yellow', 'dis_3'), 'right', ('white', 'dis_3'), -14.0, False)
1265: (('yellow', 'dis_3'), 'right', ('white', 'dis_4'), -15.0, False)
1266: (('yellow', 'dis_3'), 'right', ('yellow', 'dis_0'), -1.0, False)
1267: (('yellow', 'dis_3'), 'right', ('yellow', 'dis_1'), -2.0, False)
1268: (('yellow', 'dis_3'), 'right', ('yellow', 'dis_2'), -3.0, False)
1269: (('yellow', 'dis_3'), 'right', ('yellow', 'dis_3'), -4.0, False)
1270: (('yellow', 'dis_3'), 'right', ('yellow', 'dis_4'), -5.0, False)
1271: (('yellow', 'dis_3'), 'right', ('blue', 'dis_0'), 29.0, False)
1272: (('yellow', 'dis_3'), 'right', ('blue', 'dis_1'), 28.0, False)
1273: (('yellow', 'dis_3'), 'right', ('blue', 'dis_2'), 27.0, False)
1274: (('yellow', 'dis_3'), 'right', ('blue', 'dis_3'), 26.0, False)
1275: (('yellow', 'dis_3'), 'right', ('blue', 'dis_4'), 25.0, False)
1276: (('yellow', 'dis_3'), 'right', ('red', 'dis_0'), 39.0, False)
1277: (('yellow', 'dis_3'), 'right', ('red', 'dis_1'), 38.0, False)
1278: (('yellow', 'dis_3'), 'right', ('red', 'dis_2'), 37.0, False)
1279: (('yellow', 'dis_3'), 'right', ('red', 'dis_3'), 36.0, False)
1280: (('yellow', 'dis_3'), 'right', ('red', 'dis_4'), 135.0, True)
1281: (('yellow', 'dis_3'), 'right', ('black', 'dis_0'), 49.0, False)
1282: (('yellow', 'dis_3'), 'right', ('black', 'dis_1'), 48.0, False)
1283: (('yellow', 'dis_3'), 'right', ('black', 'dis_2'), 47.0, False)
1284: (('yellow', 'dis_3'), 'right', ('black', 'dis_3'), 46.0, False)
1285: (('yellow', 'dis_3'), 'right', ('black', 'dis_4'), 45.0, False)
1286: (('yellow', 'dis_3'), 'right', ('brown', 'dis_0'), 99.0, False)
1287: (('yellow', 'dis_3'), 'right', ('brown', 'dis_1'), 98.0, False)
1288: (('yellow', 'dis_3'), 'right', ('brown', 'dis_2'), 97.0, False)
1289: (('yellow', 'dis_3'), 'right', ('brown', 'dis_3'), 96.0, False)
1290: (('yellow', 'dis_3'), 'right', ('brown', 'dis_4'), 95.0, False)
1291: (('yellow', 'dis_3'), 'left', ('white', 'dis_0'), -11.0, False)
1292: (('yellow', 'dis_3'), 'left', ('white', 'dis_1'), -12.0, False)
1293: (('yellow', 'dis_3'), 'left', ('white', 'dis_2'), -13.0, False)
1294: (('yellow', 'dis_3'), 'left', ('white', 'dis_3'), -14.0, False)
1295: (('yellow', 'dis_3'), 'left', ('white', 'dis_4'), -15.0, False)
1296: (('yellow', 'dis_3'), 'left', ('yellow', 'dis_0'), -1.0, False)
1297: (('yellow', 'dis_3'), 'left', ('yellow', 'dis_1'), -2.0, False)
1298: (('yellow', 'dis_3'), 'left', ('yellow', 'dis_2'), -3.0, False)
1299: (('yellow', 'dis_3'), 'left', ('yellow', 'dis_3'), -4.0, False)
1300: (('yellow', 'dis_3'), 'left', ('yellow', 'dis_4'), -5.0, False)
1301: (('yellow', 'dis_3'), 'left', ('blue', 'dis_0'), 29.0, False)
1302: (('yellow', 'dis_3'), 'left', ('blue', 'dis_1'), 28.0, False)
1303: (('yellow', 'dis_3'), 'left', ('blue', 'dis_2'), 27.0, False)
1304: (('yellow', 'dis_3'), 'left', ('blue', 'dis_3'), 26.0, False)
1305: (('yellow', 'dis_3'), 'left', ('blue', 'dis_4'), 25.0, False)
1306: (('yellow', 'dis_3'), 'left', ('red', 'dis_0'), 39.0, False)
1307: (('yellow', 'dis_3'), 'left', ('red', 'dis_1'), 38.0, False)
1308: (('yellow', 'dis_3'), 'left', ('red', 'dis_2'), 37.0, False)
1309: (('yellow', 'dis_3'), 'left', ('red', 'dis_3'), 36.0, False)
1310: (('yellow', 'dis_3'), 'left', ('red', 'dis_4'), 135.0, True)
1311: (('yellow', 'dis_3'), 'left', ('black', 'dis_0'), 49.0, False)
1312: (('yellow', 'dis_3'), 'left', ('black', 'dis_1'), 48.0, False)
1313: (('yellow', 'dis_3'), 'left', ('black', 'dis_2'), 47.0, False)
1314: (('yellow', 'dis_3'), 'left', ('black', 'dis_3'), 46.0, False)
1315: (('yellow', 'dis_3'), 'left', ('black', 'dis_4'), 45.0, False)
1316: (('yellow', 'dis_3'), 'left', ('brown', 'dis_0'), 99.0, False)
1317: (('yellow', 'dis_3'), 'left', ('brown', 'dis_1'), 98.0, False)
1318: (('yellow', 'dis_3'), 'left', ('brown', 'dis_2'), 97.0, False)
1319: (('yellow', 'dis_3'), 'left', ('brown', 'dis_3'), 96.0, False)
1320: (('yellow', 'dis_3'), 'left', ('brown', 'dis_4'), 95.0, False)
1321: (('yellow', 'dis_3'), 'stop', ('white', 'dis_0'), -11.0, False)
1322: (('yellow', 'dis_3'), 'stop', ('white', 'dis_1'), -12.0, False)
1323: (('yellow', 'dis_3'), 'stop', ('white', 'dis_2'), -13.0, False)
1324: (('yellow', 'dis_3'), 'stop', ('white', 'dis_3'), -14.0, False)
1325: (('yellow', 'dis_3'), 'stop', ('white', 'dis_4'), -15.0, False)
1326: (('yellow', 'dis_3'), 'stop', ('yellow', 'dis_0'), -1.0, False)
1327: (('yellow', 'dis_3'), 'stop', ('yellow', 'dis_1'), -2.0, False)
1328: (('yellow', 'dis_3'), 'stop', ('yellow', 'dis_2'), -3.0, False)
1329: (('yellow', 'dis_3'), 'stop', ('yellow', 'dis_3'), -4.0, False)
1330: (('yellow', 'dis_3'), 'stop', ('yellow', 'dis_4'), -5.0, False)
1331: (('yellow', 'dis_3'), 'stop', ('blue', 'dis_0'), 29.0, False)
1332: (('yellow', 'dis_3'), 'stop', ('blue', 'dis_1'), 28.0, False)
1333: (('yellow', 'dis_3'), 'stop', ('blue', 'dis_2'), 27.0, False)
1334: (('yellow', 'dis_3'), 'stop', ('blue', 'dis_3'), 26.0, False)
1335: (('yellow', 'dis_3'), 'stop', ('blue', 'dis_4'), 25.0, False)
1336: (('yellow', 'dis_3'), 'stop', ('red', 'dis_0'), 39.0, False)
1337: (('yellow', 'dis_3'), 'stop', ('red', 'dis_1'), 38.0, False)
1338: (('yellow', 'dis_3'), 'stop', ('red', 'dis_2'), 37.0, False)
1339: (('yellow', 'dis_3'), 'stop', ('red', 'dis_3'), 36.0, False)
1340: (('yellow', 'dis_3'), 'stop', ('red', 'dis_4'), 135.0, True)
1341: (('yellow', 'dis_3'), 'stop', ('black', 'dis_0'), 49.0, False)
1342: (('yellow', 'dis_3'), 'stop', ('black', 'dis_1'), 48.0, False)
1343: (('yellow', 'dis_3'), 'stop', ('black', 'dis_2'), 47.0, False)
1344: (('yellow', 'dis_3'), 'stop', ('black', 'dis_3'), 46.0, False)
1345: (('yellow', 'dis_3'), 'stop', ('black', 'dis_4'), 45.0, False)
1346: (('yellow', 'dis_3'), 'stop', ('brown', 'dis_0'), 99.0, False)
1347: (('yellow', 'dis_3'), 'stop', ('brown', 'dis_1'), 98.0, False)
1348: (('yellow', 'dis_3'), 'stop', ('brown', 'dis_2'), 97.0, False)
1349: (('yellow', 'dis_3'), 'stop', ('brown', 'dis_3'), 96.0, False)
1350: (('yellow', 'dis_3'), 'stop', ('brown', 'dis_4'), 95.0, False)
1351: (('yellow', 'dis_4'), 'forward', ('white', 'dis_0'), -11.0, False)
1352: (('yellow', 'dis_4'), 'forward', ('white', 'dis_1'), -12.0, False)
1353: (('yellow', 'dis_4'), 'forward', ('white', 'dis_2'), -13.0, False)
1354: (('yellow', 'dis_4'), 'forward', ('white', 'dis_3'), -14.0, False)
1355: (('yellow', 'dis_4'), 'forward', ('white', 'dis_4'), -15.0, False)
1356: (('yellow', 'dis_4'), 'forward', ('yellow', 'dis_0'), -1.0, False)
1357: (('yellow', 'dis_4'), 'forward', ('yellow', 'dis_1'), -2.0, False)
1358: (('yellow', 'dis_4'), 'forward', ('yellow', 'dis_2'), -3.0, False)
1359: (('yellow', 'dis_4'), 'forward', ('yellow', 'dis_3'), -4.0, False)
1360: (('yellow', 'dis_4'), 'forward', ('yellow', 'dis_4'), -5.0, False)
1361: (('yellow', 'dis_4'), 'forward', ('blue', 'dis_0'), 29.0, False)
1362: (('yellow', 'dis_4'), 'forward', ('blue', 'dis_1'), 28.0, False)
1363: (('yellow', 'dis_4'), 'forward', ('blue', 'dis_2'), 27.0, False)
1364: (('yellow', 'dis_4'), 'forward', ('blue', 'dis_3'), 26.0, False)
1365: (('yellow', 'dis_4'), 'forward', ('blue', 'dis_4'), 25.0, False)
1366: (('yellow', 'dis_4'), 'forward', ('red', 'dis_0'), 39.0, False)
1367: (('yellow', 'dis_4'), 'forward', ('red', 'dis_1'), 38.0, False)
1368: (('yellow', 'dis_4'), 'forward', ('red', 'dis_2'), 37.0, False)
1369: (('yellow', 'dis_4'), 'forward', ('red', 'dis_3'), 36.0, False)
1370: (('yellow', 'dis_4'), 'forward', ('red', 'dis_4'), 135.0, True)
1371: (('yellow', 'dis_4'), 'forward', ('black', 'dis_0'), 49.0, False)
1372: (('yellow', 'dis_4'), 'forward', ('black', 'dis_1'), 48.0, False)
1373: (('yellow', 'dis_4'), 'forward', ('black', 'dis_2'), 47.0, False)
1374: (('yellow', 'dis_4'), 'forward', ('black', 'dis_3'), 46.0, False)
1375: (('yellow', 'dis_4'), 'forward', ('black', 'dis_4'), 45.0, False)
1376: (('yellow', 'dis_4'), 'forward', ('brown', 'dis_0'), 99.0, False)
1377: (('yellow', 'dis_4'), 'forward', ('brown', 'dis_1'), 98.0, False)
1378: (('yellow', 'dis_4'), 'forward', ('brown', 'dis_2'), 97.0, False)
1379: (('yellow', 'dis_4'), 'forward', ('brown', 'dis_3'), 96.0, False)
1380: (('yellow', 'dis_4'), 'forward', ('brown', 'dis_4'), 95.0, False)
1381: (('yellow', 'dis_4'), 'backward', ('white', 'dis_0'), -11.0, False)
1382: (('yellow', 'dis_4'), 'backward', ('white', 'dis_1'), -12.0, False)
1383: (('yellow', 'dis_4'), 'backward', ('white', 'dis_2'), -13.0, False)
1384: (('yellow', 'dis_4'), 'backward', ('white', 'dis_3'), -14.0, False)
1385: (('yellow', 'dis_4'), 'backward', ('white', 'dis_4'), -15.0, False)
1386: (('yellow', 'dis_4'), 'backward', ('yellow', 'dis_0'), -1.0, False)
1387: (('yellow', 'dis_4'), 'backward', ('yellow', 'dis_1'), -2.0, False)
1388: (('yellow', 'dis_4'), 'backward', ('yellow', 'dis_2'), -3.0, False)
1389: (('yellow', 'dis_4'), 'backward', ('yellow', 'dis_3'), -4.0, False)
1390: (('yellow', 'dis_4'), 'backward', ('yellow', 'dis_4'), -5.0, False)
1391: (('yellow', 'dis_4'), 'backward', ('blue', 'dis_0'), 29.0, False)
1392: (('yellow', 'dis_4'), 'backward', ('blue', 'dis_1'), 28.0, False)
1393: (('yellow', 'dis_4'), 'backward', ('blue', 'dis_2'), 27.0, False)
1394: (('yellow', 'dis_4'), 'backward', ('blue', 'dis_3'), 26.0, False)
1395: (('yellow', 'dis_4'), 'backward', ('blue', 'dis_4'), 25.0, False)
1396: (('yellow', 'dis_4'), 'backward', ('red', 'dis_0'), 39.0, False)
1397: (('yellow', 'dis_4'), 'backward', ('red', 'dis_1'), 38.0, False)
1398: (('yellow', 'dis_4'), 'backward', ('red', 'dis_2'), 37.0, False)
1399: (('yellow', 'dis_4'), 'backward', ('red', 'dis_3'), 36.0, False)
1400: (('yellow', 'dis_4'), 'backward', ('red', 'dis_4'), 135.0, True)
1401: (('yellow', 'dis_4'), 'backward', ('black', 'dis_0'), 49.0, False)
1402: (('yellow', 'dis_4'), 'backward', ('black', 'dis_1'), 48.0, False)
1403: (('yellow', 'dis_4'), 'backward', ('black', 'dis_2'), 47.0, False)
1404: (('yellow', 'dis_4'), 'backward', ('black', 'dis_3'), 46.0, False)
1405: (('yellow', 'dis_4'), 'backward', ('black', 'dis_4'), 45.0, False)
1406: (('yellow', 'dis_4'), 'backward', ('brown', 'dis_0'), 99.0, False)
1407: (('yellow', 'dis_4'), 'backward', ('brown', 'dis_1'), 98.0, False)
1408: (('yellow', 'dis_4'), 'backward', ('brown', 'dis_2'), 97.0, False)
1409: (('yellow', 'dis_4'), 'backward', ('brown', 'dis_3'), 96.0, False)
1410: (('yellow', 'dis_4'), 'backward', ('brown', 'dis_4'), 95.0, False)
1411: (('yellow', 'dis_4'), 'right', ('white', 'dis_0'), -11.0, False)
1412: (('yellow', 'dis_4'), 'right', ('white', 'dis_1'), -12.0, False)
1413: (('yellow', 'dis_4'), 'right', ('white', 'dis_2'), -13.0, False)
1414: (('yellow', 'dis_4'), 'right', ('white', 'dis_3'), -14.0, False)
1415: (('yellow', 'dis_4'), 'right', ('white', 'dis_4'), -15.0, False)
1416: (('yellow', 'dis_4'), 'right', ('yellow', 'dis_0'), -1.0, False)
1417: (('yellow', 'dis_4'), 'right', ('yellow', 'dis_1'), -2.0, False)
1418: (('yellow', 'dis_4'), 'right', ('yellow', 'dis_2'), -3.0, False)
1419: (('yellow', 'dis_4'), 'right', ('yellow', 'dis_3'), -4.0, False)
1420: (('yellow', 'dis_4'), 'right', ('yellow', 'dis_4'), -5.0, False)
1421: (('yellow', 'dis_4'), 'right', ('blue', 'dis_0'), 29.0, False)
1422: (('yellow', 'dis_4'), 'right', ('blue', 'dis_1'), 28.0, False)
1423: (('yellow', 'dis_4'), 'right', ('blue', 'dis_2'), 27.0, False)
1424: (('yellow', 'dis_4'), 'right', ('blue', 'dis_3'), 26.0, False)
1425: (('yellow', 'dis_4'), 'right', ('blue', 'dis_4'), 25.0, False)
1426: (('yellow', 'dis_4'), 'right', ('red', 'dis_0'), 39.0, False)
1427: (('yellow', 'dis_4'), 'right', ('red', 'dis_1'), 38.0, False)
1428: (('yellow', 'dis_4'), 'right', ('red', 'dis_2'), 37.0, False)
1429: (('yellow', 'dis_4'), 'right', ('red', 'dis_3'), 36.0, False)
1430: (('yellow', 'dis_4'), 'right', ('red', 'dis_4'), 135.0, True)
1431: (('yellow', 'dis_4'), 'right', ('black', 'dis_0'), 49.0, False)
1432: (('yellow', 'dis_4'), 'right', ('black', 'dis_1'), 48.0, False)
1433: (('yellow', 'dis_4'), 'right', ('black', 'dis_2'), 47.0, False)
1434: (('yellow', 'dis_4'), 'right', ('black', 'dis_3'), 46.0, False)
1435: (('yellow', 'dis_4'), 'right', ('black', 'dis_4'), 45.0, False)
1436: (('yellow', 'dis_4'), 'right', ('brown', 'dis_0'), 99.0, False)
1437: (('yellow', 'dis_4'), 'right', ('brown', 'dis_1'), 98.0, False)
1438: (('yellow', 'dis_4'), 'right', ('brown', 'dis_2'), 97.0, False)
1439: (('yellow', 'dis_4'), 'right', ('brown', 'dis_3'), 96.0, False)
1440: (('yellow', 'dis_4'), 'right', ('brown', 'dis_4'), 95.0, False)
1441: (('yellow', 'dis_4'), 'left', ('white', 'dis_0'), -11.0, False)
1442: (('yellow', 'dis_4'), 'left', ('white', 'dis_1'), -12.0, False)
1443: (('yellow', 'dis_4'), 'left', ('white', 'dis_2'), -13.0, False)
1444: (('yellow', 'dis_4'), 'left', ('white', 'dis_3'), -14.0, False)
1445: (('yellow', 'dis_4'), 'left', ('white', 'dis_4'), -15.0, False)
1446: (('yellow', 'dis_4'), 'left', ('yellow', 'dis_0'), -1.0, False)
1447: (('yellow', 'dis_4'), 'left', ('yellow', 'dis_1'), -2.0, False)
1448: (('yellow', 'dis_4'), 'left', ('yellow', 'dis_2'), -3.0, False)
1449: (('yellow', 'dis_4'), 'left', ('yellow', 'dis_3'), -4.0, False)
1450: (('yellow', 'dis_4'), 'left', ('yellow', 'dis_4'), -5.0, False)
1451: (('yellow', 'dis_4'), 'left', ('blue', 'dis_0'), 29.0, False)
1452: (('yellow', 'dis_4'), 'left', ('blue', 'dis_1'), 28.0, False)
1453: (('yellow', 'dis_4'), 'left', ('blue', 'dis_2'), 27.0, False)
1454: (('yellow', 'dis_4'), 'left', ('blue', 'dis_3'), 26.0, False)
1455: (('yellow', 'dis_4'), 'left', ('blue', 'dis_4'), 25.0, False)
1456: (('yellow', 'dis_4'), 'left', ('red', 'dis_0'), 39.0, False)
1457: (('yellow', 'dis_4'), 'left', ('red', 'dis_1'), 38.0, False)
1458: (('yellow', 'dis_4'), 'left', ('red', 'dis_2'), 37.0, False)
1459: (('yellow', 'dis_4'), 'left', ('red', 'dis_3'), 36.0, False)
1460: (('yellow', 'dis_4'), 'left', ('red', 'dis_4'), 135.0, True)
1461: (('yellow', 'dis_4'), 'left', ('black', 'dis_0'), 49.0, False)
1462: (('yellow', 'dis_4'), 'left', ('black', 'dis_1'), 48.0, False)
1463: (('yellow', 'dis_4'), 'left', ('black', 'dis_2'), 47.0, False)
1464: (('yellow', 'dis_4'), 'left', ('black', 'dis_3'), 46.0, False)
1465: (('yellow', 'dis_4'), 'left', ('black', 'dis_4'), 45.0, False)
1466: (('yellow', 'dis_4'), 'left', ('brown', 'dis_0'), 99.0, False)
1467: (('yellow', 'dis_4'), 'left', ('brown', 'dis_1'), 98.0, False)
1468: (('yellow', 'dis_4'), 'left', ('brown', 'dis_2'), 97.0, False)
1469: (('yellow', 'dis_4'), 'left', ('brown', 'dis_3'), 96.0, False)
1470: (('yellow', 'dis_4'), 'left', ('brown', 'dis_4'), 95.0, False)
1471: (('yellow', 'dis_4'), 'stop', ('white', 'dis_0'), -11.0, False)
1472: (('yellow', 'dis_4'), 'stop', ('white', 'dis_1'), -12.0, False)
1473: (('yellow', 'dis_4'), 'stop', ('white', 'dis_2'), -13.0, False)
1474: (('yellow', 'dis_4'), 'stop', ('white', 'dis_3'), -14.0, False)
1475: (('yellow', 'dis_4'), 'stop', ('white', 'dis_4'), -15.0, False)
1476: (('yellow', 'dis_4'), 'stop', ('yellow', 'dis_0'), -1.0, False)
1477: (('yellow', 'dis_4'), 'stop', ('yellow', 'dis_1'), -2.0, False)
1478: (('yellow', 'dis_4'), 'stop', ('yellow', 'dis_2'), -3.0, False)
1479: (('yellow', 'dis_4'), 'stop', ('yellow', 'dis_3'), -4.0, False)
1480: (('yellow', 'dis_4'), 'stop', ('yellow', 'dis_4'), -5.0, False)
1481: (('yellow', 'dis_4'), 'stop', ('blue', 'dis_0'), 29.0, False)
1482: (('yellow', 'dis_4'), 'stop', ('blue', 'dis_1'), 28.0, False)
1483: (('yellow', 'dis_4'), 'stop', ('blue', 'dis_2'), 27.0, False)
1484: (('yellow', 'dis_4'), 'stop', ('blue', 'dis_3'), 26.0, False)
1485: (('yellow', 'dis_4'), 'stop', ('blue', 'dis_4'), 25.0, False)
1486: (('yellow', 'dis_4'), 'stop', ('red', 'dis_0'), 39.0, False)
1487: (('yellow', 'dis_4'), 'stop', ('red', 'dis_1'), 38.0, False)
1488: (('yellow', 'dis_4'), 'stop', ('red', 'dis_2'), 37.0, False)
1489: (('yellow', 'dis_4'), 'stop', ('red', 'dis_3'), 36.0, False)
1490: (('yellow', 'dis_4'), 'stop', ('red', 'dis_4'), 135.0, True)
1491: (('yellow', 'dis_4'), 'stop', ('black', 'dis_0'), 49.0, False)
1492: (('yellow', 'dis_4'), 'stop', ('black', 'dis_1'), 48.0, False)
1493: (('yellow', 'dis_4'), 'stop', ('black', 'dis_2'), 47.0, False)
1494: (('yellow', 'dis_4'), 'stop', ('black', 'dis_3'), 46.0, False)
1495: (('yellow', 'dis_4'), 'stop', ('black', 'dis_4'), 45.0, False)
1496: (('yellow', 'dis_4'), 'stop', ('brown', 'dis_0'), 99.0, False)
1497: (('yellow', 'dis_4'), 'stop', ('brown', 'dis_1'), 98.0, False)
1498: (('yellow', 'dis_4'), 'stop', ('brown', 'dis_2'), 97.0, False)
1499: (('yellow', 'dis_4'), 'stop', ('brown', 'dis_3'), 96.0, False)
1500: (('yellow', 'dis_4'), 'stop', ('brown', 'dis_4'), 95.0, False)
1501: (('blue', 'dis_0'), 'forward', ('white', 'dis_0'), -11.0, False)
1502: (('blue', 'dis_0'), 'forward', ('white', 'dis_1'), -12.0, False)
1503: (('blue', 'dis_0'), 'forward', ('white', 'dis_2'), -13.0, False)
1504: (('blue', 'dis_0'), 'forward', ('white', 'dis_3'), -14.0, False)
1505: (('blue', 'dis_0'), 'forward', ('white', 'dis_4'), -15.0, False)
1506: (('blue', 'dis_0'), 'forward', ('yellow', 'dis_0'), -21.0, False)
1507: (('blue', 'dis_0'), 'forward', ('yellow', 'dis_1'), -22.0, False)
1508: (('blue', 'dis_0'), 'forward', ('yellow', 'dis_2'), -23.0, False)
1509: (('blue', 'dis_0'), 'forward', ('yellow', 'dis_3'), -24.0, False)
1510: (('blue', 'dis_0'), 'forward', ('yellow', 'dis_4'), -25.0, False)
1511: (('blue', 'dis_0'), 'forward', ('blue', 'dis_0'), -1.0, False)
1512: (('blue', 'dis_0'), 'forward', ('blue', 'dis_1'), -2.0, False)
1513: (('blue', 'dis_0'), 'forward', ('blue', 'dis_2'), -3.0, False)
1514: (('blue', 'dis_0'), 'forward', ('blue', 'dis_3'), -4.0, False)
1515: (('blue', 'dis_0'), 'forward', ('blue', 'dis_4'), -5.0, False)
1516: (('blue', 'dis_0'), 'forward', ('red', 'dis_0'), 39.0, False)
1517: (('blue', 'dis_0'), 'forward', ('red', 'dis_1'), 38.0, False)
1518: (('blue', 'dis_0'), 'forward', ('red', 'dis_2'), 37.0, False)
1519: (('blue', 'dis_0'), 'forward', ('red', 'dis_3'), 36.0, False)
1520: (('blue', 'dis_0'), 'forward', ('red', 'dis_4'), 135.0, True)
1521: (('blue', 'dis_0'), 'forward', ('black', 'dis_0'), 49.0, False)
1522: (('blue', 'dis_0'), 'forward', ('black', 'dis_1'), 48.0, False)
1523: (('blue', 'dis_0'), 'forward', ('black', 'dis_2'), 47.0, False)
1524: (('blue', 'dis_0'), 'forward', ('black', 'dis_3'), 46.0, False)
1525: (('blue', 'dis_0'), 'forward', ('black', 'dis_4'), 45.0, False)
1526: (('blue', 'dis_0'), 'forward', ('brown', 'dis_0'), 99.0, False)
1527: (('blue', 'dis_0'), 'forward', ('brown', 'dis_1'), 98.0, False)
1528: (('blue', 'dis_0'), 'forward', ('brown', 'dis_2'), 97.0, False)
1529: (('blue', 'dis_0'), 'forward', ('brown', 'dis_3'), 96.0, False)
1530: (('blue', 'dis_0'), 'forward', ('brown', 'dis_4'), 95.0, False)
1531: (('blue', 'dis_0'), 'backward', ('white', 'dis_0'), -11.0, False)
1532: (('blue', 'dis_0'), 'backward', ('white', 'dis_1'), -12.0, False)
1533: (('blue', 'dis_0'), 'backward', ('white', 'dis_2'), -13.0, False)
1534: (('blue', 'dis_0'), 'backward', ('white', 'dis_3'), -14.0, False)
